id,mask,thongtin,image,nu,nam,dotuoi,danam,danu,ngswap,vtrinam,tomLuocText
32,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/17_Christmas%20%20face5/img137.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/17_Christmas%20%20face5/img137.jpg?raw=true,0,24,,,,,
33,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/17_Christmas%20%20face5/img138.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/17_Christmas%20%20face5/img138.jpg?raw=true,0,24,,,,,
34,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/17_Christmas%20%20face5/img139.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/17_Christmas%20%20face5/img139.jpg?raw=true,0,24,,,,,
35,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/17_Christmas%20%20face5/img144.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/17_Christmas%20%20face5/img144.jpg?raw=true,0,3,,,,,
36,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/17_Christmas%20%20face5/img145.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/17_Christmas%20%20face5/img145.jpg?raw=true,0,3,,,,,
37,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/17_Christmas%20%20face5/img186.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/17_Christmas%20%20face5/img186.jpg?raw=true,0,18,,,,,
38,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/17_Christmas%20%20face5/img187.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/17_Christmas%20%20face5/img187.jpg?raw=true,0,18,,,,,
39,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/17_Christmas%20%20face5/img188.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/17_Christmas%20%20face5/img188.jpg?raw=true,0,18,,,,,
40,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/17_Christmas%20%20face5/img189.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/17_Christmas%20%20face5/img189.jpg?raw=true,0,18,,,,,
41,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/17_Christmas%20%20face5/img190.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/17_Christmas%20%20face5/img190.jpg?raw=true,0,18,,,,,
42,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/17_Christmas%20%20face5/img191.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/17_Christmas%20%20face5/img191.jpg?raw=true,0,18,,,,,
43,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/17_Christmas%20%20face5/img192.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/17_Christmas%20%20face5/img192.jpg?raw=true,0,18,,,,,
44,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/17_Christmas%20%20face5/img193.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/17_Christmas%20%20face5/img193.jpg?raw=true,0,18,,,,,
45,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/17_Christmas%20%20face5/img194.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/17_Christmas%20%20face5/img194.jpg?raw=true,0,18,,,,,
46,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/17_Christmas%20%20face5/img195.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/17_Christmas%20%20face5/img195.jpg?raw=true,0,18,,,,,
47,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/17_Christmas%20%20face5/img201.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/17_Christmas%20%20face5/img201.jpg?raw=true,0,20,,,,,
48,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/17_Christmas%20%20face5/img202.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/17_Christmas%20%20face5/img202.jpg?raw=true,0,20,,,,,
49,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/17_Christmas%20%20face5/img234.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/17_Christmas%20%20face5/img234.jpg?raw=true,0,5,,,,,
50,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/17_Christmas%20%20face5/img235.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/17_Christmas%20%20face5/img235.jpg?raw=true,0,5,,,,,
