id,mask,thongtin,image,nu,nam,dotuoi,danam,danu,ngswap,vtrinam,tomLuocText
11,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img19.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img19.jpg?raw=true,0,26,,,,,
12,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img2.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img2.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img2.jpg?raw=true,28,,,,,
13,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img20.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img20.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img20.jpg?raw=true,28,,,,,
14,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img21.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img21.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img21.jpg?raw=true,28,,,,,
15,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img22.jpg?raw=true,,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img22.jpg?raw=true,4,,,,,
16,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img23.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img23.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img23.jpg?raw=true,28,,,,,
17,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img24.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img24.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img24.jpg?raw=true,28,,,,,
18,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img25.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img25.jpg?raw=true,0,26,,,,,
19,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img26.jpg?raw=true,,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img26.jpg?raw=true,4,,,,,
20,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img27.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img27.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img27.jpg?raw=true,28,,,,,
21,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img28.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img28.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img28.jpg?raw=true,28,,,,,
22,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img29.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img29.jpg?raw=true,0,26,,,,,
23,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img3.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img3.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img3.jpg?raw=true,28,,,,,
24,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img30.jpg?raw=true,,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img30.jpg?raw=true,4,,,,,
25,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img31.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img31.jpg?raw=true,0,23,,,,,
26,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img32.jpg?raw=true,,0,20,,,,,
27,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img33.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img33.jpg?raw=true,0,21,,,,,
28,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img34.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img34.jpg?raw=true,0,21,,,,,
29,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img35.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img35.jpg?raw=true,0,21,,,,,
30,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img36.jpg?raw=true,,0,21,,,,,
31,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img37.jpg?raw=true,,0,21,,,,,
32,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img38.jpg?raw=true,,0,21,,,,,
33,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img39.jpg?raw=true,,0,21,,,,,
34,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img4.jpg?raw=true,,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img4.jpg?raw=true,4,,,,,
35,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img40.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img40.jpg?raw=true,0,21,,,,,
36,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img41.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img41.jpg?raw=true,0,,,,,,
37,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img42.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img42.jpg?raw=true,0,19,,,,,
38,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img43.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img43.jpg?raw=true,0,19,,,,,
39,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img44.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img44.jpg?raw=true,0,19,,,,,
40,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img45.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img45.jpg?raw=true,0,19,,,,,
41,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img46.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img46.jpg?raw=true,0,19,,,,,
42,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img47.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img47.jpg?raw=true,0,19,,,,,
43,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img48.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img48.jpg?raw=true,0,19,,,,,
44,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img49.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img49.jpg?raw=true,0,18,,,,,
45,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img5.jpg?raw=true,,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img5.jpg?raw=true,4,,,,,
46,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img50.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img50.jpg?raw=true,0,18,,,,,
47,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img6.jpg?raw=true,,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img6.jpg?raw=true,4,,,,,
48,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img7.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img7.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img7.jpg?raw=true,28,,,,,
49,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img8.jpg?raw=true,,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img8.jpg?raw=true,4,,,,,
50,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img9.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img9.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img9.jpg?raw=true,28,,,,,
