id,mask,thongtin,image,nu,nam,dotuoi,danam,danu,ngswap,vtrinam,tomLuocText
25,DDC,DDC,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb120.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb120.jpg?raw=true,0,3,0,0,0,0,CM
26,DDC,DDC,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb121.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb121.jpg?raw=true,0,3,0,0,0,0,CM
27,DDC,DDC,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb122.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb122.jpg?raw=true,0,3,0,0,0,0,CM
28,DDC,DDC,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb123.jpg?raw=true,0,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb123.jpg?raw=true,4,0,0,0,0,CM
29,DDC,DDC,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb124.jpg?raw=true,0,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb124.jpg?raw=true,4,0,0,0,0,CM
30,DDC,DDC,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb125.jpg?raw=true,0,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb125.jpg?raw=true,4,0,0,0,0,CM
31,DDC,DDC,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb126.jpg?raw=true,0,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb126.jpg?raw=true,4,0,0,0,0,CM
32,DDC,DDC,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb127.jpg?raw=true,0,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb127.jpg?raw=true,2,0,0,0,0,CM
33,DDC,DDC,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb128.jpg?raw=true,0,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb128.jpg?raw=true,2,0,0,0,0,CM
34,DDC,DDC,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb129.jpg?raw=true,0,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb129.jpg?raw=true,2,0,0,0,0,CM
35,DDC,DDC,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb13.jpg?raw=true,0,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb13.jpg?raw=true,2,0,0,0,0,CM
36,DDC,DDC,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb130.jpg?raw=true,0,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb130.jpg?raw=true,2,0,0,0,0,CM
37,DDC,DDC,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb131.jpg?raw=true,0,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb131.jpg?raw=true,2,0,0,0,0,CM
38,DDC,DDC,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb132.jpg?raw=true,0,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb132.jpg?raw=true,2,0,0,0,0,CM
39,DDC,DDC,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb133.jpg?raw=true,0,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb133.jpg?raw=true,2,0,0,0,0,CM
40,DDC,DDC,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb135.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb135.jpg?raw=true,0,3,0,0,0,0,CM
41,DDC,DDC,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb136.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb136.jpg?raw=true,0,3,0,0,0,0,CM
42,DDC,DDC,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb137.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb137.jpg?raw=true,0,3,0,0,0,0,CM
43,DDC,DDC,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb138.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb138.jpg?raw=true,0,3,0,0,0,0,CM
44,DDC,DDC,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb139.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb139.jpg?raw=true,0,3,0,0,0,0,CM
45,DDC,DDC,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb140.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb140.jpg?raw=true,0,3,0,0,0,0,CM
46,DDC,DDC,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb15.jpg?raw=true,0,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb15.jpg?raw=true,2,0,0,0,0,CM
47,DDC,DDC,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb16.jpg?raw=true,0,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb16.jpg?raw=true,2,0,0,0,0,CM
48,DDC,DDC,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb17.jpg?raw=true,0,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb17.jpg?raw=true,2,0,0,0,0,CM
49,DDC,DDC,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb18.jpg?raw=true,0,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb18.jpg?raw=true,2,0,0,0,0,CM
50,DDC,DDC,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb19.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/babyFace/bb19.jpg?raw=true,0,5,0,0,0,0,CM
