id,mask,thongtin,image,nu,nam,dotuoi,danam,danu,ngswap,vtrinam,tomLuocText
21,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img594.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img594.jpg?raw=true,0,18,0,0,0,0,CM
22,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img595.jpg?raw=true,,0,18,0,0,0,0,CM
23,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img596.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img596.jpg?raw=true,0,18,0,0,0,0,CM
24,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img597.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img597.jpg?raw=true,0,18,0,0,0,0,CM
25,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img598.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img598.jpg?raw=true,0,20,0,0,0,0,CM
26,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img599.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img599.jpg?raw=true,0,23,0,0,0,0,CM
27,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img600.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img600.jpg?raw=true,0,24,0,0,0,0,CM
28,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img601.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img601.jpg?raw=true,0,25,0,0,0,0,CM
29,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img602.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img602.jpg?raw=true,0,21,0,0,0,0,CM
30,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img603.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img603.jpg?raw=true,0,21,0,0,0,0,CM
31,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img604.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img604.jpg?raw=true,0,23,0,0,0,0,CM
32,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img605.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img605.jpg?raw=true,0,20,0,0,0,0,CM
33,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img606.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img606.jpg?raw=true,0,20,0,0,0,0,CM
34,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img607.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img607.jpg?raw=true,0,20,0,0,0,0,CM
35,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img608.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img608.jpg?raw=true,0,20,0,0,0,0,CM
36,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img609.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img609.jpg?raw=true,0,20,0,0,0,0,CM
37,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img613.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img613.jpg?raw=true,0,18,0,0,0,0,CM
38,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img614.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img614.jpg?raw=true,0,18,0,0,0,0,CM
39,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img615.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img615.jpg?raw=true,0,18,0,0,0,0,CM
40,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img616.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img616.jpg?raw=true,0,22,0,0,0,0,CM
41,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img617.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img617.jpg?raw=true,0,22,0,0,0,0,CM
42,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img618.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img618.jpg?raw=true,0,22,0,0,0,0,CM
43,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img619.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img619.jpg?raw=true,0,22,0,0,0,0,CM
44,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img620.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img620.jpg?raw=true,0,24,0,0,0,0,CM
45,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img621.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img621.jpg?raw=true,0,26,0,0,0,0,CM
46,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img622.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img622.jpg?raw=true,0,20,0,0,0,0,CM
47,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img623.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img623.jpg?raw=true,0,21,0,0,0,0,CM
48,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img624.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img624.jpg?raw=true,0,21,0,0,0,0,CM
49,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img625.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img625.jpg?raw=true,0,24,0,0,0,0,CM
50,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img626.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img626.jpg?raw=true,0,23,0,0,0,0,CM
