id,mask,thongtin,image,nu,nam,dotuoi,danam,danu,ngswap,vtrinam,tomLuocText
21,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img21.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img21.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img21.jpg?raw=true,35 - 4,0,0,0,0,CM
22,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img22.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img22.jpg?raw=true,,35 - 4,0,0,0,0,CM
23,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img23.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img23.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img23.jpg?raw=true,35,0,0,0,0,CM
24,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img24.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img24.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img24.jpg?raw=true,35 - 4,0,0,0,0,CM
25,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img25.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img25.jpg?raw=true,0,35 - 4,0,0,0,0,CM
26,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img26.jpg?raw=true,,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img26.jpg?raw=true,4,0,0,0,0,CM
27,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img27.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img27.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img27.jpg?raw=true,35,0,0,0,0,CM
28,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img28.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img28.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img28.jpg?raw=true,35,0,0,0,0,CM
29,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img29.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img29.jpg?raw=true,0,35,0,0,0,0,CM
30,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img30.jpg?raw=true,0,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img30.jpg?raw=true,4,0,0,0,0,CM
31,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img51.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img51.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img51.jpg?raw=true,30 - 9,0,0,0,0,CM
32,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img52.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img52.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img52.jpg?raw=true,30 - 9,0,0,0,0,CM
33,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img53.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img53.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img53.jpg?raw=true,30 - 9,0,0,0,0,CM
34,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img54.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img54.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img54.jpg?raw=true,30 - 9,0,0,0,0,CM
35,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img55.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img55.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img55.jpg?raw=true,30 - 9,0,0,0,0,CM
36,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img57.jpg?raw=true,0,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img57.jpg?raw=true,5,0,0,0,0,CM
37,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img58.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img58.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img58.jpg?raw=true,28 - 6,0,0,0,0,CM
38,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img59.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img59.jpg?raw=true,0,30 - 7,0,0,0,0,CM
39,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img60.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img60.jpg?raw=true,0,30 - 7,0,0,0,0,CM
40,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img61.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img61.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img61.jpg?raw=true,28 - 6,0,0,0,0,CM
41,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img62.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img62.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img62.jpg?raw=true,32 - 4,0,0,0,0,CM
42,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img63.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img63.jpg?raw=true,0,30 - 7,0,0,0,0,CM
43,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img64.jpg?raw=true,0,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img64.jpg?raw=true,8,0,0,0,0,CM
44,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img65.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img65.jpg?raw=true,0,30 - 7,0,0,0,0,CM
45,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img66.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img66.jpg?raw=true,0,7,0,0,0,0,CM
46,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img68.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img68.jpg?raw=true,0,7,0,0,0,0,CM
47,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img69.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img69.jpg?raw=true,0,12,0,0,0,0,CM
48,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img70.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img70.jpg?raw=true,0,30 - 7,0,0,0,0,CM
49,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img71.jpg?raw=true,0,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img71.jpg?raw=true,30,0,0,0,0,CM
50,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img72.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img72.jpg?raw=true,0,36 - 10,0,0,0,0,CM
