id,mask,thongtin,image,nu,nam,dotuoi,danam,danu,ngswap,vtrinam,tomLuocText
14,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img88.jpeg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img88.jpeg?raw=true,0,10,0,0,0,0,CM
15,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img89.jpeg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img89.jpeg?raw=true,0,28 - 6,0,0,0,0,CM
16,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img91.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img91.jpg?raw=true,0,29,0,0,0,0,CM
17,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img92.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img92.jpg?raw=true,0,36 - 10,0,0,0,0,CM
18,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img93.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img93.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img93.jpg?raw=true,34 - 7,0,0,0,0,CM
19,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img94.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img94.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img94.jpg?raw=true,34 - 7,0,0,0,0,CM
20,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img95.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img95.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img95.jpg?raw=true,34 - 7,0,0,0,0,CM
21,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img96.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img96.jpg?raw=true,0,36 - 10,0,0,0,0,CM
22,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img97.jpg?raw=true,0,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img97.jpg?raw=true,11,0,0,0,0,CM
23,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img98.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img98.jpg?raw=true,0,36 - 10,0,0,0,0,CM
24,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img99.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img99.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img99.jpg?raw=true,34 - 7,0,0,0,0,CM
25,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img627.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img627.jpg?raw=true,0,22,0,0,0,0,CM
26,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img628.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img628.jpg?raw=true,0,22,0,0,0,0,CM
27,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img629.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img629.jpg?raw=true,0,22,0,0,0,0,CM
28,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img630.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img630.jpg?raw=true,0,20,0,0,0,0,CM
29,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img631.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img631.jpg?raw=true,0,20,0,0,0,0,CM
30,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img632.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img632.jpg?raw=true,0,20,0,0,0,0,CM
31,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img633.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img633.jpg?raw=true,0,20,0,0,0,0,CM
32,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img634.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img634.jpg?raw=true,0,25,0,0,0,0,CM
33,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img635.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img635.jpg?raw=true,0,25,0,0,0,0,CM
34,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img636.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img636.jpg?raw=true,0,25,0,0,0,0,CM
35,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img637.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img637.jpg?raw=true,0,21,0,0,0,0,CM
36,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img638.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img638.jpg?raw=true,0,19,0,0,0,0,CM
37,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img639.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img639.jpg?raw=true,0,20,0,0,0,0,CM
38,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img640.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img640.jpg?raw=true,0,22,0,0,0,0,CM
39,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img641.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img641.jpg?raw=true,0,22,0,0,0,0,CM
40,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img642.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img642.jpg?raw=true,0,22,0,0,0,0,CM
41,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img643.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img643.jpg?raw=true,0,22,0,0,0,0,CM
42,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img644.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img644.jpg?raw=true,0,23,0,0,0,0,CM
43,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img645.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img645.jpg?raw=true,0,23,0,0,0,0,CM
44,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img646.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img646.jpg?raw=true,0,23,0,0,0,0,CM
45,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img647.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img647.jpg?raw=true,0,18,0,0,0,0,CM
46,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img648.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img648.jpg?raw=true,0,18,0,0,0,0,CM
47,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img649.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img649.jpg?raw=true,0,18,0,0,0,0,CM
48,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img650.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/30_Christmas%20face18/img650.jpg?raw=true,0,21,0,0,0,0,CM
49,,,,,,,,,,,
50,,,,,,,,,,,
