id,mask,thongtin,image,nu,nam,dotuoi,danam,danu,ngswap,vtrinam,tomLuocText
19,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/b52.jpg?raw=true,,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/b52.jpg?raw=true,5,,,,,
20,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/b53.jpg?raw=true,,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/b53.jpg?raw=true,5,,,,,
21,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/b54.jpg?raw=true,,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/b54.jpg?raw=true,5,,,,,
22,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/b55.jpg?raw=true,,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/b55.jpg?raw=true,5,,,,,
23,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img113.jpg?raw=true,,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img113.jpg?raw=true,7,,,,,
24,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img114.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img114.jpg?raw=true,0,7,,,,,
25,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img115.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img115.jpg?raw=true,0,1,,,,,
26,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img116.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img116.jpg?raw=true,0,1,,,,,
27,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img119.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img119.jpg?raw=true,0,1,,,,,
28,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img120.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img120.jpg?raw=true,0,1,,,,,
29,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img121.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img121.jpg?raw=true,0,1,,,,,
30,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img122.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img122.jpg?raw=true,0,1,,,,,
31,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img123.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img123.jpg?raw=true,0,1,,,,,
32,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img124.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img124.jpg?raw=true,0,1,,,,,
33,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img142.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img142.jpg?raw=true,0,3,,,,,
34,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img143.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img143.jpg?raw=true,0,3,,,,,
35,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img42.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img42.jpg?raw=true,0,18,,,,,
36,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img43.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img43.jpg?raw=true,0,18,,,,,
37,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img44.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img44.jpg?raw=true,0,1,,,,,
38,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img45.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img45.jpg?raw=true,0,20,,,,,
39,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img46.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img46.jpg?raw=true,0,20,,,,,
40,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img47.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img47.jpg?raw=true,0,20,,,,,
41,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img49.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img49.jpg?raw=true,0,20,,,,,
42,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img50.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img50.jpg?raw=true,0,20,,,,,
43,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img51.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img51.jpg?raw=true,0,20,,,,,
44,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img52.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img52.jpg?raw=true,0,21,,,,,
45,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img53.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img53.jpg?raw=true,0,21,,,,,
46,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img54.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/img54.jpg?raw=true,0,21,,,,,
47,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/n35.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/n35.jpg?raw=true,0,21,,,,,
48,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/n36.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/n36.jpg?raw=true,0,21,,,,,
49,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/n37.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/n37.jpg?raw=true,0,21,,,,,
50,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/n38.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/16_Christmas%20%20face4/n38.jpg?raw=true,0,21,,,,,
