id,mask,thongtin,image,nu,nam,dotuoi,danam,danu,ngswap,vtrinam,tomLuocText
11,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/b31.jpg?raw=true,,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/b31.jpg?raw=true,1,,,,,
12,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/b32.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/b32.jpg?raw=true,0,1,,,,,
13,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/b33.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/b33.jpg?raw=true,0,1,,,,,
14,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img146.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img146.jpg?raw=true,0,3,,,,,
15,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img196.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img196.jpg?raw=true,0,2,,,,,
16,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img197.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img197.jpg?raw=true,0,2,,,,,
17,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img198.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img198.jpg?raw=true,0,2,,,,,
18,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img199.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img199.jpg?raw=true,0,2,,,,,
19,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img200.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img200.jpg?raw=true,0,2,,,,,
20,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img210.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img210.jpg?raw=true,0,1,,,,,
21,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img211.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img211.jpg?raw=true,0,1,,,,,
22,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img212.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img212.jpg?raw=true,0,1,,,,,
23,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img230.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img230.jpg?raw=true,0,20,,,,,
24,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img231.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img231.jpg?raw=true,0,21,,,,,
25,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img232.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img232.jpg?raw=true,0,21,,,,,
26,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img233.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img233.jpg?raw=true,0,4,,,,,
27,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img236.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img236.jpg?raw=true,0,4,,,,,
28,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img237.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img237.jpg?raw=true,0,4,,,,,
29,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img238.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img238.jpg?raw=true,0,23,,,,,
30,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img239.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img239.jpg?raw=true,0,23,,,,,
31,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img240.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img240.jpg?raw=true,0,23,,,,,
32,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img241.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img241.jpg?raw=true,0,21,,,,,
33,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img242.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img242.jpg?raw=true,0,21,,,,,
34,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img246.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img246.jpg?raw=true,0,21,,,,,
35,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img247.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img247.jpg?raw=true,0,22,,,,,
36,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img248.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img248.jpg?raw=true,0,22,,,,,
37,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img249.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img249.jpg?raw=true,0,1,,,,,
38,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img250.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img250.jpg?raw=true,0,3,,,,,
39,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img258.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img258.jpg?raw=true,0,23,,,,,
40,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img259.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img259.jpg?raw=true,0,23,,,,,
41,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img260.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img260.jpg?raw=true,0,23,,,,,
42,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img30.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/img30.jpg?raw=true,0,20,,,,,
43,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/n13.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/n13.jpg?raw=true,0,21,,,,,
44,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/n14.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/n14.jpg?raw=true,0,21,,,,,
45,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/n15.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/n15.jpg?raw=true,0,21,,,,,
46,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/n16.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/n16.jpg?raw=true,0,21,,,,,
47,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/n17.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/n17.jpg?raw=true,0,21,,,,,
48,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/n18.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/n18.jpg?raw=true,0,21,,,,,
49,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/n19.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/n19.jpg?raw=true,0,21,,,,,
50,DCC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/n20.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/15_Christmas%20%20face3/n20.jpg?raw=true,0,21,,,,,
