id,mask,thongtin,image,nu,nam,dotuoi,danam,danu,ngswap,vtrinam,tomLuocText
11,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img35.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img35.jpg?raw=true,0,23,0,0,0,0,CM	
12,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img36.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/19_Christmas%20%20face7/img36.jpg?raw=true,0,21,0,0,0,0,CM	
13,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img101.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img101.jpg?raw=true,0,19,0,0,0,0,CM	
14,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img102.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img102.jpg?raw=true,0,19,0,0,0,0,CM	
15,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img103.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img103.jpg?raw=true,0,19,0,0,0,0,CM	
16,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img104.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img104.jpg?raw=true,0,19,0,0,0,0,CM	
17,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img105.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img105.jpg?raw=true,0,19,0,0,0,0,CM	
18,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img106.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img106.jpg?raw=true,0,20,0,0,0,0,CM	
19,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img107.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img107.jpg?raw=true,0,20,0,0,0,0,CM	
20,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img108.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img108.jpg?raw=true,0,20,0,0,0,0,CM	
21,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img109.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img109.jpg?raw=true,0,20,0,0,0,0,CM	
22,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img110.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img110.jpg?raw=true,0,20,0,0,0,0,CM	
23,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img111.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img111.jpg?raw=true,0,20,0,0,0,0,CM	
24,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img113.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img113.jpg?raw=true,0,20,0,0,0,0,CM	
25,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img114.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img114.jpg?raw=true,0,20,0,0,0,0,CM	
26,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img115.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img115.jpg?raw=true,0,20,0,0,0,0,CM	
27,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img116.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img116.jpg?raw=true,0,20,0,0,0,0,CM	
28,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img117.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img117.jpg?raw=true,0,26,0,0,0,0,CM	
29,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img118.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img118.jpg?raw=true,0,26,0,0,0,0,CM	
30,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img119.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img119.jpg?raw=true,0,25,0,0,0,0,CM	
31,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img120.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img120.jpg?raw=true,0,25,0,0,0,0,CM	
32,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img121.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img121.jpg?raw=true,0,23,0,0,0,0,CM	
33,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img122.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img122.jpg?raw=true,0,23,0,0,0,0,CM	
34,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img123.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img123.jpg?raw=true,0,26,0,0,0,0,CM	
35,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img124.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img124.jpg?raw=true,0,25,0,0,0,0,CM	
36,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img126.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img126.jpg?raw=true,0,25,0,0,0,0,CM	
37,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img127.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img127.jpg?raw=true,0,25,0,0,0,0,CM	
38,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img128.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img128.jpg?raw=true,0,25,0,0,0,0,CM	
39,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img129.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img129.jpg?raw=true,0,25,0,0,0,0,CM	
40,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img130.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img130.jpg?raw=true,0,24,0,0,0,0,CM	
41,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img131.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img131.jpg?raw=true,0,24,0,0,0,0,CM	
42,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img133.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img133.jpg?raw=true,0,22,0,0,0,0,CM	
43,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img134.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img134.jpg?raw=true,0,22,0,0,0,0,CM	
44,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img135.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img135.jpg?raw=true,0,23,0,0,0,0,CM	
45,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img137.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img137.jpg?raw=true,0,23,0,0,0,0,CM	
46,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img138.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img138.jpg?raw=true,0,23,0,0,0,0,CM	
47,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img139.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img139.jpg?raw=true,0,23,0,0,0,0,CM	
48,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img140.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img140.jpg?raw=true,0,23,0,0,0,0,CM	
49,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img141.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img141.jpg?raw=true,0,23,0,0,0,0,CM	
50,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img142.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/20_Christmas%20face8/img142.jpg?raw=true,0,26,0,0,0,0,CM	
